"wallet_address","token_address","gross_profit","realized_profit","realized_profit_percent","unrealized_profit","unrealized_profit_percent","win_rate","wins","losses","trade_volume","trades","avg_trade_size","is_bot"
JALVG7jHzVCZQYRQtYA5LNmJbKdJ1dEY7Wviy2MMgUEp,"2kuebor9p8e2yvgcund9ipmhgm9nl4pg11zeeoqvqzwg",333822.00,-30274.00,-14.53,10055.00,4.83,33.33,4,8,605000.00,113,5400.00,0
JBhVoSaXknLocuRGMUAbuWqEsegHA8eG1wUUNM2MBYiv,"47anmr2xe2pe8t8rmcctugagvyqn5f4ecgyf9vfruzcv",-34929.00,-99402.00,-18.59,-7192.30,-1.35,9.28,9,88,995000.00,2600,378.00,0
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,bax9m9a5fvy5cniewwnuwkvdzhsg9psznb4fj9r677tn,1729743.00,-101661.00,-4.00,-136941.00,-5.39,40.74,22,32,6300000.00,14000,436.00,1
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,bax9m9a5fvy5cniewwnuwkvdzhsg9psznb4fj9r677tn,1622955.00,53238.00,1.92,-74930.00,-2.70,48.28,28,30,5400000.00,14000,384.00,1
JvVyK49vrcejnbbyQ3WeWYNRa9hZko3m7SJcF8ytpjP,"6hfajiuutxfzefmdkqsnbvfe6i95nh2wuvj5dwmf7gtw",26250.00,-259.04,-0.31,-4854.20,-5.86,16.67,1,5,177000.00,51,3500.00,0
KLeePHjXpUeJdyzB1fGueHs68ZiLAWaBeMWDKtbE5Ww,et36eupe6vkdbewty5c6pqfz3wvmlxgfbbzpephvcqcd,87620.00,-824.58,-0.07,3211.30,0.29,57.14,128,96,2000000.00,5100,386.00,1
Kv7wCWkSEMtQAh7zoHGpXQp7GzTpSK9m8iQL9qC7jWZ,"48hfmdnyynuat6r2tdtp2ljan3rcpoypai3pakvzefte",-27198.00,-49668.00,-32.86,1925.10,1.27,22.73,20,68,273000.00,432,633.00,0
KxPytBLACghxztSz6RwAWeMb2johpCBbLzfJBGZqyWV,hqsunyltoccw42ghpj8miszn2ztggadfp44k8quylofh,7163.40,6634.40,23.87,5620.20,20.22,50.00,5,5,55000.00,38,1400.00,0
KYSGYZp17p7hGsoTJRB4ffy3dpu5M6Xi77YKvB9Z4hs,"5ux2hmjjmuwxynsisoicbqfd9mkos3uckqhdgqwprdsk",52555.00,9109.00,6.62,-1251.90,-0.91,37.84,28,46,321000.00,336,955.00,0
kZQ7Wpfgoy8pXGBTuWUiRFmrtqRLzx4LjE43qSG95zQ,"9gjtvvwdcbw4zhx7nxcgct62ff7cbnfvcetvsbkttayb",18026.00,3523.00,27.69,-580.17,-4.56,57.14,4,3,35000.00,21,1600.00,0
L5tMyayK3t9MVxTZbDjKzTA9JWFAz2ffCZUXYjUKPgt,"6wy9wxyct5a1mgyjixfnmi3swgnugzdjy75jepvsr2mg",16941.00,1131.80,12.30,-1.89,-0.02,26.32,5,14,35000.00,194,179.00,0
Lena3TJKd4CQo2XSgneV8pNMkFex5rUbLXWb7dmN3Ea,"7dvri3qjyd3uobszl3zth8vscgu6r6r2nvfsh7uvfdte",728.59,-15.18,-0.69,0.00,0.00,0.00,0,1,5100.00,4,1300.00,0
Luckt5NfKnknMzTiqokUxLcy9kSD4dWjCnTWu8DNTqc,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,6668642.00,190531.00,0.40,-36947.00,-0.08,50.00,4,4,101000000.00,102000,997.00,1
LuitxRGMJErT1N5JDArXVuxtsomBUsLZHf9Yf1TVBBn,dmu6p74f6qkrdnd83ryxy5r6szbhgpxfzwbc5dthepff,214257.00,-660.04,-0.44,-11698.00,-7.81,28.81,17,42,452000.00,696,650.00,0
M9zithUetHT3DmEvPj5e8R9zGSmWtmmjZPceU8efwoJ,edpqmvu9okrtnkn8k3tvqwpew6uadexbemdpn7y3hvs2,111152.00,12307.00,4.36,3300.90,1.17,34.55,95,180,646000.00,2400,264.00,0
MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,"2uf4xh61rdwxng9woyxsvqp7zua6klfpb3nvnrqeoisd",62309649.00,3649124.00,0.44,40414.00,0.00,34.55,19,36,1700000000.00,2000000,843.00,1
NHtdVXcUuzULRJ3GkupLnZcxmUZ4rTP1u9kVkRzcash,"2uf4xh61rdwxng9woyxsvqp7zua6klfpb3nvnrqeoisd",13395.00,6029.90,1.65,-8302.50,-2.27,82.35,70,15,699000.00,7600,92.00,1
NknwcmKBLBgy5cZhgFneZRmH4Pd4Z2NGVaDEUayh83y,"8q1yvtrv5wlt8gacj83idppw2rrxetwamhjxszvo4pvd",13193.00,4277.70,3.63,38.91,0.03,49.02,50,52,247000.00,729,339.00,0
NySm3reJgAH6rwqfsd631dXkKvQenPfc6Sfwj6dYLck,"7vbqtbxevphssw3iuebvczrqo322jnjujun6scdcxr6t",5655.20,2287.80,23.87,0.00,0.00,100.00,1,0,25000.00,101,246.00,0
oRQDjo2rXuDZ97E3WXLJBgzv8YfimPNS1n6MG4H6AJk,"8ngjonmzwid3dg31nkzhawajbts1urxggebkztskbxsd",10613.00,242.34,0.39,0.00,0.00,26.87,18,49,135000.00,243,555.00,0
oUmL5oAyanU22Nsa5W7Pv5U9aAtizhVDGH7WDxCtxDp,"7plwmfkbjwc1zmfhulxeynvcwfwxtw7karcjyrq7yl9k",23162.00,21293.00,35.82,-2474.70,-4.16,42.86,9,12,134000.00,123,1100.00,0
P1WDVRYebEmoYbKrSbwKGHj9fKTE6vyYsmWQSdpt2uz,"9gjtvvwdcbw4zhx7nxcgct62ff7cbnfvcetvsbkttayb",27297.00,-1754.30,-8.42,-533.24,-2.56,42.86,3,4,63000.00,29,2200.00,0
PCFLA3zTFRNtXfrcac5sFoiJkxf2anDzTYcGRweChLJ,frhb8l7y9qq41qzxyltc2nw8an1rjfllxrf2x9rwllmo,107053.00,0.00,0.00,0.00,0.00,0.00,0,0,107000.00,6,18000.00,0
PcUsdfrwXJmFp79qDEbTxDXnrdhwJXyxjCacHMC1NJT,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,896424.00,-206.96,-0.12,625.63,0.35,50.00,3,3,1100000.00,82,13000.00,0
pQ5XHmLV5tDJbwqQNvnv2UDjBQ6EALgEyENNdL4u4ck,"7cckzmrxbpfhwyzgpqpukl6beywaetsnhwnwe3jenevc",113765.00,0.00,0.00,0.00,0.00,0.00,0,0,114000.00,13,8800.00,0
QQ5hn4mnfPQ4ApKxqvxK6b7B5fsSLFu8RpoLCTm5UTx,"8q1yvtrv5wlt8gacj83idppw2rrxetwamhjxszvo4pvd",6865.40,143.40,2.88,0.00,0.00,50.00,4,4,17000.00,69,244.00,0
qtMPaTvJrfU8yeg8TBSiDq7svPQJMcWJouXEzyhCiCR,"9sef2pwchp9qb6rfanp6rvuevu8hpmza4tnsyzwipgme",83315.00,0.00,0.00,0.00,0.00,0.00,0,0,83000.00,66,1300.00,0
RAfYUrhLBrTd3TqVUby32ZAkuWrJfE2uNmCHnX9KNgd,grk5zr5lbnwlsda45pskc81dmn9ycmge5cirxujthkrl,12373.00,4499.80,23.59,14.58,0.08,36.36,12,21,51000.00,118,428.00,0
RaVenxw8kykBbW7KGBaBsb7fDkkBYK4uJVDSFun6ZxR,"2uf4xh61rdwxng9woyxsvqp7zua6klfpb3nvnrqeoisd",593732.00,58321.00,1.04,-219324.00,-3.92,73.84,590,209,11000000.00,31000,354.00,1
rEfcv1LA9XS8p7ChiJN9YdJvpv7687dyRTAtqz7zz9e,"3mgxf9vvdd82e75bovuajps1wymjozcao4mb6zpqdjnv",124283.00,-11538.00,-19.37,-242.78,-0.41,16.67,1,5,225000.00,123,1800.00,0
rf8nhVwvZyVdP4Zhg5qLSHsDy8nrGqX62g4MZ6ULde7,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,701780.00,2022.50,0.36,-948.70,-0.17,50.00,2,2,1600000.00,84,19000.00,0
SPQRhZYHmdB8QKSga3AxVaFiQyEVjYhEDpeBPV2rzva,hiz4zzettqbqiucswhk6hxxnvm6k7q6x1xhabax1jww2,2771.80,-903.68,-33.23,0.00,0.00,0.00,0,3,8200.00,15,547.00,0
szE1zE6vG9FKun94Y9NBL93RKhSUSUqzvsp6yCxrPS9,frhb8l7y9qq41qzxyltc2nw8an1rjfllxrf2x9rwllmo,209613.00,0.00,0.00,0.00,0.00,0.00,0,0,210000.00,19,11000.00,0
tdDmurGTJ288UndUeueSpYcjwpSQY2kGxzrTC2FyvT8,"58fzjmbx5patnfjpqwwsqkvfprkptkbb5r2vcw4qq3z9",2455213.00,-153773.00,-0.53,-105541.00,-0.37,35.53,27,49,59000000.00,135000,436.00,1
U7B8d5dyQ36WmKTJf331cjDBud8X2fZu6xkcKfhm9BS,hnxndek9suxvn12urquccxc267bwm1n472dhcvjmj35,35112.00,-2977.20,-26.47,-1006.70,-8.95,0.00,0,2,55000.00,41,1300.00,0
UDuxGmpRGSRWVay9s5Yh6iZ5CgQs2JGUgyQSiqL5jxX,"5dt1rtljtcozawmrahpinwiffhjhswnxiwq3f2w7zshn",17119.00,5051.70,6.80,-1096.80,-1.48,49.46,46,47,162000.00,504,322.00,0
uGR2afTV3XspJPt4YAATkzsGg8C2SSqYUYa3c6Qtve4,"5ewl8ch5tsebgxe3dvn6mul3jrpkfyx9acn5u3ukzxci",-110.74,-10176.00,-13.27,-273.00,-0.36,22.86,8,27,152000.00,384,395.00,0
UUAhspPgUdGuXUnokmxERH1VvNGNh1ouN3mfcbfV8yd,"9kxhkomtid1tmf32jvzmfb5mp9c6h15turermxljrflz",737698.00,-10922.00,-0.15,3307.60,0.05,71.10,369,150,15000000.00,60000,244.00,1
vd4Rzi6ERF5qDAZmKkteg9B8Zsc1hCx44zS5pnoCPw5,"7plwmfkbjwc1zmfhulxeynvcwfwxtw7karcjyrq7yl9k",18783.00,18783.00,51.16,1587.00,4.32,50.00,3,3,88000.00,41,2200.00,0
VJ8jATRofVzMMndoGHU6HWuEjxJNhWjh2A7XNCJ7GKc,"7rqd8fhc1rimv3v9edcrz6rnfsjn1puxm9umjaurjrnj",605292.00,0.00,0.00,0.00,0.00,0.00,0,0,605000.00,8,76000.00,0
VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1,arncjtbx6tmf6g8fec2hxyrd7xdypnudexurz1ewszaw,70480.00,14390.00,10.04,6130.40,4.28,38.24,65,105,341000.00,1700,201.00,1
vy42H33QpwuD55C9ijDcECpKB9dJRePD5joNKik4WUv,bnefthhpo6ec7jaqaav4w7ugunfuixrw5vazt6hytm82,8170.40,0.00,0.00,7.08,5.30,100.00,1,0,8300.00,7,1200.00,0
Woni3DKovbS4rqj4zDg4T7VvkcmKvxjzpBz1iKVSWnX,j28smrhedlyhpzcjlvhexsimifedswfhobhpeqryhdjl,57746.00,-777.43,-6.83,0.00,0.00,33.33,1,2,80000.00,14,5700.00,0
Wyta58ZXMvPRcckkXeBzzvj1DbfMBci57ZgYhNXGWyL,hnhpjpjgbg2kwnimtnw8cvbhvk1hfog3rc3kjnyc23td,812778.00,-44447.00,-20.19,-38025.00,-17.27,12.50,2,14,1200000.00,90,13000.00,0
Xq7Qb7u6dFZaLUgASZf6kLe2pAjqqXZpcMaLkSuwRVu,hnhpjpjgbg2kwnimtnw8cvbhvk1hfog3rc3kjnyc23td,692445.00,0.00,0.00,0.00,0.00,0.00,0,0,692000.00,5,138000.00,0
xXpRSpAe1ajq4tJP78tS3X1AqNwJVQ4Vvb1Swg4hHQh,"61k5vczcbdxpdd8evk6kq4efdgxc7ktrneyb4zwettsx",192864.00,-137.00,-0.02,-2340.90,-0.40,38.41,58,93,1300000.00,4000,329.00,1
YpnnUu1ZPHpAzy4xggEd5pBTbu1aDayXuARsYsavNs9,bmsze6tkzyskys1patpkryyazgdxwfxdia4buvlg9agy,108394.00,29217.00,0.94,-92880.00,-2.98,45.45,10,12,5200000.00,18000,297.00,1
yu8RPjM8mYDZqGkYvaBK3bKF5FakzdhJYEY53CH7Sgk,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,-12938.00,-32620.00,-10.90,-17539.00,-5.86,24.32,9,28,545000.00,676,806.00,0
YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,-359445.00,-359445.00,-3.76,-103818.00,-1.09,0.00,0,1,18000000.00,103000,178.00,1
yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,b4vwozy1fgtp8selxsxydwszavpugnj77durv2k4mhuv,2075759.00,-20957.00,-0.33,56119.00,0.90,53.40,55,48,14000000.00,12000,1200.00,1
z2qnGyuqzQnSg2wzA1RmQmxcfvMbX7NyVRvQMdxQu7H,j28smrhedlyhpzcjlvhexsimifedswfhobhpeqryhdjl,92943.00,-8452.00,-6.28,302.67,0.22,33.33,2,4,284000.00,634,449.00,0
Z8evT3CEBbqFp257eYSDQgFmsD7secQ13nNkhkDcZ8U,"83g6vzjzlrcnhbslatj94vcprimyyqwun6zfl11mcadl",113454.00,2167.20,2.37,-1081.90,-1.18,33.33,1,2,292000.00,24,12000.00,0
ZeZaRGuaRrQ6CB6NxfDWYf4CTHiZi2ja5ydD9UEwMn8,"9kxhkomtid1tmf32jvzmfb5mp9c6h15turermxljrflz",110115.00,4670.70,1.30,560.96,0.16,83.23,129,26,699000.00,470,1500.00,0
zhYnXqK3MNSmwS3yxSvPmY5kUa1n2WUaCJgYUDrAHkL,"8s1xuyxblz4amd58hburi87czn8ihcofsqxkxzhscvqs",68392.00,37088.00,7.59,7985.00,1.64,50.00,45,45,1000000.00,1100,939.00,0
ZWvaoXvPcSccTeNpSzcFn4n3oqPGst4CZztPJrAHzqf,emb95ywjfmu5p2n9ee7juesbgkmgxwsampzcrz9riths,1230.40,44.12,14.77,0.00,0.00,100.00,1,0,1800.00,11,166.00,0
